id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm26804,The Last of the Blonde Bombshells,MOVIE,"After Elizabeth's husband dies, she begins to play her tenor saxophone again, and remembers when she was 15 and a member of the Blonde Bombshells, an all-girl (with one exception) swing band. Accompanied by the exception and urged on by her grand-daughter, Elizabeth hunts up all the old members of the band and urges them to perform, and in doing so, learns more than she knew about the band, its members, the roses on the drum set, and herself--the last of the Blonde Bombshells.",2000,PG-13,84,"['comedy', 'music']","['GB', 'US']",,tt0220608,7.2,1568.0,3.727,6.4
tm313863,Skinheads USA: Soldiers of the Race War,MOVIE,"An examination of a group of skinheads--white, mostly male youths involved in the neo-Nazi, white supremacist hate movement in the U.S.--and the older adults who brought them into, and try to keep them in, the movement in the first place.",1993,,45,['documentation'],['US'],,tt0108156,6.2,310.0,0.84,5.0
tm364859,Lillehammer ’94: 16 Days of Glory,MOVIE,A documentary covering the 1994 Olympic Games in Lillehammer.,1994,,209,"['documentation', 'sport']",['US'],,tt0230461,7.1,79.0,1.015,5.6
tm6907,Without Warning: The James Brady Story,MOVIE,"In 1981, during the assassination attempt on then President Ronald Reagan, White House Press Secretary James Brady was shot and left paralyzed.",1991,R,90,['drama'],['US'],,tt0103275,6.3,254.0,2.363,6.0
tm364869,Nagano ’98 Olympics: Stories of Honor and Glory,MOVIE,A documentary covering the 1998 Winter Olympic Games in Nagano.,1998,,119,"['documentation', 'sport']",['US'],,tt0230560,7.0,49.0,0.6,5.8
tm313882,5 American Handguns - 5 American Kids,MOVIE,"When a child gets hold of a loaded handgun, someone often dies. Last year, 24,000 Americans lost their lives to handguns...and 3,600 of them were children. This profoundly disturbing documentary tells the stories of five handguns that killed five children--and how their deaths might have been prevented.",1995,PG,60,['documentation'],['US'],,tt0112261,6.4,123.0,1.4,
tm60789,Babe Ruth,MOVIE,"As its title implies, this video attempts to go beyond the public persona of one of major league baseball's greatest stars. Accepting Ruth as a larger-than-life figure, this 59-minute video doesn't attempt to rationalize, apologize, or analyze his behavior. Rather, it endeavors to present an unbiased account of the life of George Herman Ruth, contradictions and all.",1998,,60,"['documentation', 'sport']",['US'],,tt0166497,7.3,191.0,2.373,6.5
tm371066,D.L. Hughley: Going Home,MOVIE,"The comedy star takes the stage for his third HBO solo stand-up performance in an hour-long show full of sidesplitting material, including his insights on family, fatherhood and growing up!",1999,,57,"['comedy', 'documentation']",['US'],,tt0233511,7.2,94.0,0.949,6.0
tm164662,Goodnight Moon & Other Sleepytime Tales,MOVIE,"Margaret Wise Brown and Clement Hurd's bestselling children's book headlines this winning 25-minute collection of sleepytime tales from HBO. Susan Sarandon narrates the simple story of a bunny readying for bed. Other top entertainers lend their voices to the tape: Tony Bennett sings the story of ""Hit the Road to Dreamland""; Lauryn Hill brings rhythm to ""Hush, Little Baby"" (the best segment); Billy Crystal lends many voices to Mercer Mayer's ""There's a Nightmare in My Closet""; and singers Natalie Cole, Aaron Neville, and Patti LeBelle sing other tales. A dandy video for the youngster, punctuated with ""interviews"" of real kids answering a host of bedtime questions. --Doug Thomas",1999,,27,"['family', 'animation', 'fantasy']",['US'],,tt0239438,7.6,69.0,1.96,10.0
tm47280,City Dump: The Story of the 1951 CCNY Basketball Scandal,MOVIE,"Documentary examining one of the most notorious incidents in college basketball history, when seven members of the City College of New York (CCNY) basketball team conspired with gamblers to fix games over two seasons (1949-51). Includes archival television footage, home movies, and interviews with p",1998,,57,"['history', 'documentation', 'sport']",['US'],,tt0204969,7.5,49.0,0.699,7.0
tm767074,Ira Sleeps Over,MOVIE,"Little Ira is invited to his best friend's sleep-over party, but struggles with leaving his beloved teddy bear behind.",1991,,30,"['family', 'animation']",['US'],,tt0239490,7.4,12.0,0.84,
tm452504,Jason Kuller: Goodbye Yellow Brick Joke,MOVIE,"Jason Kuller, the comedian from New York's Catskill Mountains, performs his material on an intimate stage in this riotous special.",1999,,29,"['comedy', 'documentation']",['US'],,tt2184213,6.7,23.0,0.6,
tm752842,A Child's Garden of Verses,MOVIE,"A young boy, confined to his bed, uses his imagination to find the fun and excitement he can't experience in real life. Tony Award-winning actor Jonathan Pryce ""'Miss Saigon'"" lends his voice to this animated musical based on the life and beloved children's poetry of Robert Louis Stevenson. Songs composed by Charles Strouse.",1992,G,30,"['family', 'animation']",['US'],,tt0239299,7.1,41.0,0.626,
ts6410,Doctor Who,SHOW,The further adventures in time and space of the alien adventurer known as the Doctor and their companions from planet Earth.,2005,,48,"['scifi', 'family', 'drama', 'action', 'european']",['GB'],14.0,tt0436992,8.6,218162.0,206.516,7.3
ts12,The Big Bang Theory,SHOW,"The sitcom is centered on five characters living in Pasadena, California: roommates Leonard Hofstadter and Sheldon Cooper; Penny, a waitress and aspiring actress who lives across the hall; and Leonard and Sheldon's equally geeky and socially awkward friends and co-workers, mechanical engineer Howard Wolowitz and astrophysicist Raj Koothrappali. The geekiness and intellect of the four guys is contrasted for comic effect with Penny's social skills and common sense.",2007,TV-14,20,"['comedy', 'romance']",['US'],12.0,tt0898266,8.2,782154.0,226.38,7.8
ts22047,The Wire,SHOW,"Told from the points of view of both the Baltimore homicide and narcotics detectives and their targets, the series captures a universe in which the national war on drugs has become a permanent, self-sustaining bureaucracy, and distinctions between good and evil are routinely obliterated.",2002,TV-MA,59,"['drama', 'thriller', 'crime']",['US'],5.0,tt0306414,9.3,325150.0,36.03,8.5
ts20536,Fringe,SHOW,"Fringe is an American science fiction television series that follows Olivia Dunham, Peter Bishop, and Walter Bishop, members of a Federal Bureau of Investigation ""Fringe Division"" team based in Boston, Massachusetts under the supervision of Homeland Security. The team uses ""fringe"" science and FBI investigative techniques to investigate a series of unexplained, often ghastly occurrences, which are related to mysteries surrounding a parallel universe. The series has been described as a hybrid of The X-Files, Altered States, and The Twilight Zone.",2008,TV-14,48,"['scifi', 'drama', 'thriller']",['US'],5.0,tt1119644,8.5,236555.0,62.391,8.1
tm50154,Harry Potter and the Philosopher's Stone,MOVIE,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",2001,PG,153,"['fantasy', 'action', 'family']","['GB', 'US']",,tt0241527,7.6,752170.0,214.132,7.9
tm44313,The Lord of the Rings: The Fellowship of the Ring,MOVIE,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",2001,PG-13,179,"['fantasy', 'action', 'drama']","['NZ', 'US']",,tt0120737,8.8,1798012.0,94.64,8.4
tm68666,No Country for Old Men,MOVIE,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",2007,R,122,"['thriller', 'crime', 'drama']",['US'],,tt0477348,8.2,939858.0,29.633,7.9
tm56184,The Dark Knight,MOVIE,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",2008,PG-13,152,"['thriller', 'action', 'crime', 'drama']","['GB', 'US']",,tt0468569,9.0,2555504.0,102.667,8.5
tm116191,Adaptation.,MOVIE,"Nicolas Cage is Charlie Kaufman, a confused L.A. screenwriter overwhelmed by feelings of inadequacy, sexual frustration, self-loathing, and by the screenwriting ambitions of his freeloading twin brother Donald. While struggling to adapt ""The Orchid Thief,"" by Susan Orlean, Kaufman's life spins from pathetic to bizarre. The lives of Kaufman, Orlean's book, become strangely intertwined as each one's search for passion collides with the others'.",2002,R,115,"['drama', 'comedy']",['US'],,tt0268126,7.7,190102.0,11.8,7.4
ts21218,The Mentalist,SHOW,"Patrick Jane, a former celebrity psychic medium, uses his razor sharp skills of observation and expertise at ""reading"" people to solve serious crimes with the California Bureau of Investigation.",2008,TV-14,44,"['drama', 'crime', 'thriller']",['US'],7.0,tt1196946,8.1,179569.0,356.313,8.4
ts17149,Band of Brothers,SHOW,"Drawn from interviews with survivors of Easy Company, as well as their journals and letters, Band of Brothers chronicles the experiences of these men from paratrooper training in Georgia through the end of the war. As an elite rifle company parachuting into Normandy early on D-Day morning, participants in the Battle of the Bulge, and witness to the horrors of war, the men of Easy knew extraordinary bravery and extraordinary fear - and became the stuff of legend. Based on Stephen E. Ambrose's acclaimed book of the same name.",2001,TV-MA,59,"['war', 'drama', 'history', 'action']",['US'],1.0,tt0185906,9.4,440706.0,62.034,8.4
ts21621,The Office,SHOW,Documentary-style sitcom set in the offices of a Slough paper merchant.,2001,TV-MA,32,"['comedy', 'drama', 'european']",['GB'],3.0,tt0290978,8.5,109600.0,17.899,7.9
tm57843,The Incredible Hulk,MOVIE,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",2008,PG-13,114,"['scifi', 'action', 'animation']",['US'],,tt0800080,6.6,476962.0,73.754,6.2
ts20371,Top Gear,SHOW,"This fast-paced and stunt-filled motor show tests whether cars, both mundane and extraordinary, live up to their manufacturers' claims. The long-running show travels to locations around the world, performing extreme stunts and challenges to see what the featured cars are capable of doing. The current hosts are Paddy Mcguinness, Chris Harris and Andrew ""Freddie"" Flintoff.",2002,TV-PG,58,"['comedy', 'reality', 'european', 'music']",['GB'],31.0,tt1628033,8.7,115974.0,41.109,7.4
ts21482,Fullmetal Alchemist: Brotherhood,SHOW,"Edward and Alphonse Elric's reckless disregard for alchemy's fun­damental laws ripped half of Ed's limbs from his body and left Al's soul clinging to a cold suit of armor. To restore what was lost, the brothers scour a war-torn land for the Philosopher's Sto­ne, a fabled relic which grants the ability to perform alchemy in impossible ways.

The Elrics are not alone in their search; the corrupt State Military is also eager to harness the artifact's power. So too are the strange Homunculi and their shadowy creator. The mythical gem lures exotic alchemists from distant kingdoms, scarring some deeply enough to inspire murder. As the Elrics find their course altered by these enemies and allies, their purpose remains unchanged – and their bond unbreakable.",2009,TV-14,29,"['scifi', 'action', 'animation', 'comedy', 'drama', 'fantasy']",['JP'],1.0,tt1355642,9.1,156503.0,110.534,8.7
ts6457,Chuck,SHOW,"When Buy More computer geek Chuck Bartowski unwittingly downloads a database of government information and deadly fighting skills into his head, he becomes the CIA's most vital secret. This sets Chuck on a path to become a full-fledged spy.",2007,TV-14,43,"['action', 'comedy', 'drama']",['US'],5.0,tt0934814,8.2,134647.0,35.065,7.8
tm173412,Pride & Prejudice,MOVIE,"A story of love and life among the landed English gentry during the Georgian era. Mr. Bennet is a gentleman living in Hertfordshire with his overbearing wife and five daughters, but if he dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",2005,PG,127,"['romance', 'drama']","['GB', 'US', 'FR']",,tt0414387,7.8,287530.0,48.087,8.1
tm167206,Batman Begins,MOVIE,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",2005,PG-13,140,"['crime', 'drama', 'action']","['GB', 'US']",,tt0372784,8.2,1426616.0,73.525,7.7
tm48297,Spirited Away,MOVIE,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",2001,PG,125,"['fantasy', 'animation', 'family']",['JP'],,tt0245429,8.6,731729.0,80.217,8.5
tm51923,Donnie Darko,MOVIE,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",2001,R,114,"['fantasy', 'drama', 'thriller', 'scifi']",['US'],,tt0246578,8.0,783071.0,25.735,7.8
tm38774,Ocean's Eleven,MOVIE,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",2001,PG-13,116,"['thriller', 'crime']",['US'],,tt0240772,7.7,557622.0,25.226,7.4
tm117723,My Big Fat Greek Wedding,MOVIE,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,2002,PG,96,"['drama', 'comedy', 'romance']","['CA', 'US']",,tt0259446,6.6,129388.0,15.602,6.5
tm27911,The Departed,MOVIE,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",2006,R,151,"['drama', 'thriller', 'action', 'crime']",['US'],,tt0407887,8.5,1283897.0,32.989,8.2
tm92641,Inception,MOVIE,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",2010,PG-13,148,"['scifi', 'music', 'thriller', 'action']","['GB', 'US']",,tt1375666,8.8,2268288.0,109.09,8.4
ts21745,Reno 911!,SHOW,"This partially unscripted comedy brings viewers into the squad car as incompetent officers swing into action, answering 911 calls about everything from speeding violations and prostitution to staking out a drug den. Within each episode, viewers catch a ""fly on the wall"" glimpse of the cops' often politically incorrect opinions, ranging from their personal feelings to professional critiques of their colleagues.",2003,TV-14,20,"['comedy', 'crime']",['US'],7.0,tt0370194,7.9,19836.0,20.766,7.3
ts13023,Deadwood,SHOW,"The story of the early days of Deadwood, South Dakota; woven around actual historic events with most of the main characters based on real people. Deadwood starts as a gold mining camp and gradually turns from a lawless wild-west community into an organized wild-west civilized town. The story focuses on the real-life characters Seth Bullock and Al Swearengen.",2004,TV-MA,53,"['western', 'drama', 'history', 'crime']",['US'],3.0,tt00348914,8.6,104171.0,20.831,8.1
ts21447,Luther,SHOW,"A dark psychological crime drama starring Idris Elba as Luther, a man struggling with his own terrible demons, who might be as dangerous as the depraved murderers he hunts.",2010,TV-MA,57,"['drama', 'crime', 'thriller', 'european']",['GB'],5.0,tt1474684,8.4,133503.0,24.293,7.9
tm144250,Master and Commander: The Far Side of the World,MOVIE,"After an abrupt and violent encounter with a French warship inflicts severe damage upon his ship, a captain of the British Royal Navy begins a chase over two oceans to capture or destroy the enemy, though he must weigh his commitment to duty and ferocious pursuit of glory against the safety of his devoted crew, including the ship's thoughtful surgeon, his best friend.",2003,PG-13,138,"['drama', 'war', 'history', 'action']",['US'],,tt0311113,7.4,217440.0,16.721,7.1
tm145132,Matchstick Men,MOVIE,A phobic con artist and his protege are on the verge of pulling off a lucrative swindle when the con artist's teenage daughter arrives unexpectedly.,2003,PG-13,116,"['thriller', 'crime', 'drama', 'comedy']",['US'],,tt0325805,7.3,130104.0,7.718,7.0
ts10095,Adventure Time,SHOW,"Hook up with Finn and Jake as they travel the Land of Ooo searching for adventure. But remember, adventure isn’t always easy. Sometimes you’ve got to battle fire gnomes that torture old ladies, save a smelly hot dog princess from the Ice King, and thaw out a bunch of frozen businessmen. What the cabbage?!",2010,TV-PG,13,"['scifi', 'fantasy', 'animation', 'action', 'comedy', 'family']",['US'],10.0,tt1305826,8.6,89941.0,138.918,8.4
tm137220,Kill Bill: Vol. 1,MOVIE,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",2003,R,111,"['crime', 'action', 'drama', 'thriller']",['US'],,tt0266697,8.2,1082449.0,35.922,8.0
tm133067,Moon,MOVIE,"With only three weeks left in his three year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. When he has an accident however, he wakens to find that he is not alone.",2009,R,97,"['drama', 'scifi']","['US', 'GB']",,tt1182345,7.8,353287.0,13.888,7.6
tm84301,Shrek the Third,MOVIE,"The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",2007,PG,93,"['fantasy', 'comedy', 'family', 'romance', 'animation']",['US'],,tt0413267,6.1,300709.0,91.973,6.3
tm89663,The Notebook,MOVIE,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",2004,PG-13,123,"['drama', 'romance']",['US'],,tt0332280,7.8,558072.0,51.71,7.9
ts21654,Six Feet Under,SHOW,"A darkly comic look at members of a dysfunctional L.A. family that run a funeral business. 

When death is your business, what is your life? For the Fisher family, the world outside of their family-owned funeral home continues to be at least as challenging as--and far less predictable than--the one inside.",2001,TV-MA,60,"['drama', 'comedy']",['US'],5.0,tt0248654,8.7,131948.0,24.738,8.1
tm108160,The Bourne Identity,MOVIE,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?",2002,PG-13,119,"['thriller', 'action']","['DE', 'CZ', 'US']",,tt0258463,7.9,537772.0,26.549,7.4
tm88729,Collateral,MOVIE,Cab driver Max picks up a man who offers him $600 to drive him around. But the promise of easy money sours when Max realizes his fare is an assassin.,2004,R,120,"['thriller', 'drama', 'action', 'crime']",['US'],,tt0369339,7.5,389717.0,21.078,7.2
ts20566,True Blood,SHOW,"True Blood is an American television drama series created and produced by Alan Ball. It is based on The Southern Vampire Mysteries series of novels by Charlaine Harris, detailing the co-existence of vampires and humans in Bon Temps, a fictional, small town in northwestern Louisiana. The series centers on the adventures of Sookie Stackhouse, a telepathic waitress with an otherworldly quality.",2008,TV-MA,54,"['scifi', 'drama', 'fantasy', 'horror', 'thriller', 'romance']",['US'],7.0,tt0844441,7.5,136.0,46.28,7.6
tm74317,Transformers,MOVIE,Young teenager Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.,2007,PG-13,143,"['scifi', 'action']",['US'],,tt0418279,7.0,626383.0,15.132,6.7
ts20647,Young Justice,SHOW,Teenage superheroes strive to prove themselves as members of the Justice League.,2010,TV-14,22,"['scifi', 'action', 'drama', 'animation', 'crime', 'romance']",['US'],4.0,tt1641384,8.7,39449.0,124.998,8.5
tm88465,Insidious,MOVIE,"A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought.",2010,PG-13,103,"['horror', 'thriller']","['US', 'CA']",,tt1591095,6.8,300872.0,89.722,6.9
ts21860,Pretty Little Liars,SHOW,"Based on the Pretty Little Liars series of young adult novels by Sara Shepard, the series follows the lives of four girls — Spencer, Hanna, Aria, and Emily — whose clique falls apart after the disappearance of their queen bee, Alison. One year later, they begin receiving messages from someone using the name ""A"" who threatens to expose their secrets — including long-hidden ones they thought only Alison knew.",2010,TV-14,45,"['drama', 'romance', 'thriller']",['US'],7.0,tt1578873,7.4,163137.0,144.261,8.0
ts22236,Pushing Daisies,SHOW,"A pie-maker, with the power to bring dead people back to life, solves murder mysteries with his alive-again childhood sweetheart, a cynical private investigator, and a lovesick waitress.",2007,TV-PG,46,"['scifi', 'comedy', 'drama', 'fantasy', 'romance']",['US'],2.0,tt0925266,8.4,56390.0,27.16,7.9
tm137072,The Hangover,MOVIE,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",2009,R,100,"['comedy', 'drama']","['DE', 'US']",,tt1119646,7.7,767038.0,140.816,7.3
tm173562,Constantine,MOVIE,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.",2005,R,121,"['fantasy', 'horror', 'action']","['DE', 'US']",,tt0360486,7.0,335067.0,80.335,7.0
tm119115,City of God,MOVIE,"Buscapé was raised in a very violent environment. Despite the feeling that all odds were against him, he finds out that life can be seen with other eyes...",2002,R,130,"['drama', 'european', 'crime']",['BR'],,tt0317248,8.6,740950.0,46.104,8.4
ts2158,Eastbound & Down,SHOW,"Years after he turned his back on his hometown, a burned-out major league ballplayer returns to teach phys ed at his old middle school.",2009,TV-MA,28,"['comedy', 'drama', 'sport']",['US'],4.0,tt0866442,8.2,56907.0,11.707,7.3
ts11313,DEATH NOTE,SHOW,"Light Yagami is an ace student with great prospects—and he’s bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by a rogue Shinigami death god. Any human whose name is written in the notebook dies, and Light has vowed to use the power of the Death Note to rid the world of evil. But will Light succeed in his noble goal, or will the Death Note turn him into the very thing he fights against?",2006,TV-14,24,"['scifi', 'animation', 'crime', 'drama', 'fantasy', 'thriller']",['JP'],1.0,tt0877057,9.0,302147.0,104.037,8.7
tm41933,Jurassic Park III,MOVIE,"In need of funds for research, Dr. Alan Grant accepts a large sum of money to accompany Paul and Amanda Kirby on an aerial tour of the infamous Isla Sorna. It isn't long before all hell breaks loose and the stranded wayfarers must fight for survival as a host of new -- and even more deadly -- dinosaurs try to make snacks of them.",2001,PG-13,92,"['thriller', 'action', 'scifi']",['US'],,tt0196529,5.9,312603.0,2.389,6.1
tm74871,Lars and the Real Girl,MOVIE,"Extremely shy Lars finds it impossible to make friends or socialize. His brother and sister-in-law worry about him, so when he announces that he has a girlfriend he met on the Internet, they are overjoyed. But Lars' new lady is a life-size plastic woman. On the advice of a doctor, his family and the rest of the community go along with his delusion.",2007,PG-13,106,"['comedy', 'drama', 'romance']",['US'],,tt0805564,7.3,144128.0,10.839,7.2
tm101190,The Town,MOVIE,"Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.",2010,R,125,"['thriller', 'crime', 'drama']","['US', 'GB']",,tt0840361,7.5,382345.0,80.761,7.2
tm110638,28 Days Later,MOVIE,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",2002,R,113,"['thriller', 'drama', 'horror', 'scifi', 'action']",['GB'],,tt0289043,7.5,404418.0,39.664,7.2
tm160815,Charlie and the Chocolate Factory,MOVIE,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",,tt0367594,6.6,465995.0,156.231,7.0
tm119082,Chicago,MOVIE,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,2002,PG-13,113,"['drama', 'comedy', 'crime']","['US', 'DE', 'CA']",,tt0299658,7.2,227394.0,13.325,7.1
ts16452,Flight of the Conchords,SHOW,"The trials and tribulations of a two man, digi-folk band who have moved from New Zealand to New York in the hope of forging a successful music career. So far they've managed to find a manager (whose ""other"" job is at the New Zealand Consulate), one fan (a married obsessive) and one friend (who owns the local pawn shop) -- but not much else.",2007,TV-MA,27,"['comedy', 'music']",['US'],2.0,tt0863046,8.6,59717.0,16.959,7.9
ts21804,The O.C.,SHOW,"Ryan Atwood, a teen from the wrong side of the tracks, moves in with a wealthy family willing to give him a chance. But Ryan's arrival disturbs the status quo of the affluent, privileged community of Newport Beach, California.",2003,TV-14,43,"['drama', 'romance', 'comedy']",['US'],4.0,tt0362359,7.5,87665.0,35.848,7.8
tm75465,Atonement,MOVIE,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",2007,R,130,"['drama', 'romance', 'war']","['GB', 'FR', 'US']",,tt0783233,7.8,272114.0,23.769,7.7
ts20521,Wallander,SHOW,"This drama follows Inspector Kurt Wallander – a middle-aged everyman – as he struggles against a rising tide of violence in the apparently sleepy backwaters in and around Ystad in Skane, southern Sweden. Based on the international best-selling books by Henning Mankell.",2008,TV-14,90,"['crime', 'thriller', 'drama', 'european']",['GB'],4.0,tt1178618,7.9,14852.0,16.799,7.6
ts21749,One Tree Hill,SHOW,"In Tree Hill, North Carolina two half brothers share a last name and nothing else. Brooding, blue-collar Lucas is a talented street-side basketball player, but his skills are appreciated only by his friends at the river court. Popular, affluent Nathan basks in the hero-worship of the town, as the star of his high school team. And both boys are the son of former college ball player Dan Scott whose long ago choice to abandon Lucas and his mother Karen, will haunt him long into his life with wife Deb and their son Nathan.",2003,TV-14,48,"['drama', 'romance', 'sport']",['US'],9.0,tt0368530,7.7,78565.0,41.9,7.8
ts20562,The Middle,SHOW,"The daily mishaps of a married woman and her semi-dysfunctional family and their attempts to survive life in general in the city of Orson, Indiana.",2009,TV-PG,21,"['comedy', 'family']",['US'],9.0,tt1442464,7.6,48825.0,34.285,7.6
ts22027,Gossip Girl,SHOW,An exclusive group of privileged teens from a posh prep school on Manhattan's Upper East Side whose lives revolve around the blog of the all-knowing albeit ultra-secretive Gossip Girl.,2007,TV-14,42,"['thriller', 'drama', 'romance']",['US'],6.0,tt0397442,7.4,167534.0,84.236,8.4
tm82467,Sweeney Todd: The Demon Barber of Fleet Street,MOVIE,"The infamous story of Benjamin Barker, a.k.a Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical.",2007,R,116,"['horror', 'drama', 'thriller']","['GB', 'US']",,tt0408236,7.3,361849.0,36.887,7.2
tm148548,The Time Traveler's Wife,MOVIE,"Due to a genetic disorder, handsome librarian Henry DeTamble involuntarily zips through time, appearing at various moments in the life of his true love, the beautiful artist Clare Abshire.",2009,PG-13,108,"['fantasy', 'drama', 'romance', 'scifi', 'comedy', 'european']",['US'],,tt0452694,7.1,148741.0,23.64,6.9
ts14772,Boardwalk Empire,SHOW,"Atlantic City at the dawn of Prohibition is a place where the rules don't apply. And the man who runs things -- legally and otherwise -- is the town's treasurer, Enoch ""Nucky"" Thompson, who is equal parts politician and gangster.",2010,TV-MA,56,"['drama', 'history', 'crime']",['US'],5.0,tt0979432,8.6,184970.0,22.107,8.0
tm184032,Rent,MOVIE,"This rock opera tells the story of one year in the life of a group of bohemians struggling in late 1980s East Village, New York, USA. The film centers around Mark and Roger, two roommates. While a  tragedy has made Roger numb to new experiences, Mark begins capturing their world through his attempts to make a personal movie. In the year that follows, they and their friends deal with love, loss, and working together.",2005,PG-13,135,"['romance', 'drama']",['US'],,tt0294870,6.8,52879.0,10.229,6.8
tm184362,V for Vendetta,MOVIE,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",2006,R,128,"['fantasy', 'thriller', 'drama', 'scifi', 'action']","['DE', 'GB', 'US']",,tt0434409,8.2,1097898.0,33.557,7.9
